song_name;name_artists;popularity;explicit;song_type;num_artists;num_available_markets;release_date;duration_ms;key;mode;time_signature;acousticness;danceability;energy;instrumentalness;liveness;loudness;speechiness;valence;tempo
Let It Go;['Tim McGraw'];35;False;Solo;1;79;2007-03-27;225027;1;1;4;0.322;0.477;0.86;0.0;0.313;-4.16;0.032;0.473;159.27
What About Now;['Daughtry'];52;False;Solo;1;77;2006-01-01;251627;9;0;4;0.107;0.387;0.862;0.0;0.103;-2.219;0.0457;0.337;161.984
Spotlight;['Jennifer Hudson'];63;False;Solo;1;76;2008-09-30;250107;11;0;4;0.0448;0.707;0.724;0.0;0.072;-3.887;0.051;0.659;108.984
Get Up;['50 Cent'];53;True;Solo;1;36;2008-01-01;195680;7;1;4;0.042;0.703;0.891;0.0;0.301;-2.614;0.18;0.444;92.483
Love Remembers;['Craig Morgan'];33;False;Solo;1;79;2008-01-01;235773;0;1;4;0.311;0.39;0.715;0.0;0.212;-3.448;0.0342;0.379;153.655
No Me Doy Por Vencido;['Luis Fonsi'];67;False;Solo;1;43;2008-01-01;239400;3;1;3;0.429;0.368;0.649;0.0;0.596;-5.866;0.079;0.476;171.976
Forever;['Chris Brown'];70;False;Solo;1;79;2008-04-29;278573;11;1;4;0.0368;0.672;0.82;0.000188;0.184;-4.456;0.0459;0.438;120.005
Shattered Glass;['Britney Spears'];42;False;Solo;1;79;2009-01-06;172400;0;0;4;0.0483;0.831;0.489;1.33e-05;0.074;-6.475;0.0533;0.376;120.054
Paper Planes;['M.I.A.'];68;False;Solo;1;2;2007-01-01;203760;2;1;4;0.0277;0.457;0.854;9.62e-05;0.731;-6.2;0.265;0.485;172.231
Need U Bad;['Jazmine Sullivan'];54;False;Solo;1;71;2008-09-23;257427;7;1;4;0.0232;0.529;0.659;0.0;0.114;-5.318;0.0629;0.36;138.196
Chinese Democracy;"[""Guns N' Roses""]";52;False;Solo;1;79;2008-01-01;283213;2;1;4;0.000769;0.474;0.8;0.0309;0.131;-10.472;0.0775;0.156;133.94
Leave Out All The Rest;['Linkin Park'];67;False;Solo;1;68;2007-05-14;209307;0;1;4;0.209;0.509;0.629;1.99e-06;0.369;-6.434;0.0335;0.237;80.012
I'd Come for You;['Nickelback'];58;False;Solo;1;74;2008-10-28;262627;2;1;4;0.033;0.489;0.748;0.0;0.144;-5.488;0.0311;0.385;147.998
Do You Believe Me Now;['Jimmy Wayne'];20;False;Solo;1;79;2018-04-20;205520;4;1;4;0.0995;0.496;0.821;1.04e-06;0.121;-4.474;0.051;0.405;161.986
Don't Think I Don't Think About It;['Darius Rucker'];53;False;Solo;1;79;2008-01-01;183307;9;1;4;0.0275;0.578;0.752;0.0;0.125;-5.264;0.033;0.405;149.689
Waitin' On a Woman;['Brad Paisley'];50;False;Solo;1;79;2005-08-16;272587;0;1;4;0.0846;0.548;0.617;5.09e-05;0.113;-7.093;0.0283;0.339;76.371
Another Way to Die;['Jack White', 'Alicia Keys'];23;False;Collaboration;2;78;2014-01-27;262733;7;1;4;0.0382;0.541;0.772;8.48e-05;0.0796;-3.874;0.136;0.43;71.201
She Never Cried in Front of Me;['Toby Keith'];42;False;Solo;1;79;2008-10-28;239507;7;1;4;0.374;0.458;0.621;0.0;0.0999;-4.553;0.0306;0.34;145.904
I'll Walk;['Bucky Covington'];26;False;Solo;1;77;2007-04-17;210213;7;1;4;0.8;0.509;0.389;0.0;0.113;-7.433;0.0272;0.302;77.098
Did You Wrong;['Pleasure P'];56;True;Solo;1;68;2009-06-05;259000;0;1;4;0.04;0.598;0.786;0.0;0.252;-5.037;0.0405;0.367;105.03
One Step At a Time;['Jordin Sparks'];60;False;Solo;1;79;2007-11-20;205160;1;1;4;0.0825;0.766;0.692;0.0;0.0384;-4.672;0.0289;0.691;102.028
All Summer Long;['Kid Rock'];73;False;Solo;1;78;2007-10-09;297587;7;1;4;0.0212;0.7;0.864;0.0;0.0956;-3.629;0.0283;0.887;102.997
The Way I Loved You;['Taylor Swift'];46;False;Solo;1;79;2008-11-10;245427;5;1;4;0.0339;0.444;0.727;0.0;0.111;-3.682;0.033;0.41;160.989
Hey Stephen;['Taylor Swift'];43;False;Solo;1;77;2008-11-11;254320;6;1;4;0.168;0.843;0.553;2.66e-06;0.107;-7.348;0.0317;0.825;115.997
Bleeding Love;['Leona Lewis'];77;False;Solo;1;79;2007-01-01;262467;5;1;4;0.188;0.638;0.656;0.0;0.146;-5.886;0.0357;0.225;104.036
Spaceman;['The Killers'];59;False;Solo;1;79;2008-11-18;284547;4;1;4;0.00257;0.525;0.904;0.000648;0.12;-5.488;0.0532;0.803;151.988
Too Drunk...;['Guitar Tribute Players'];0;False;Solo;1;79;2008-09-16;195333;9;0;4;0.141;0.669;0.303;0.923;0.129;-10.945;0.0464;0.88;85.02
Angel;['Natasha Bedingfield'];33;False;Solo;1;13;2008-01-22;246947;2;1;4;0.0574;0.566;0.749;0.0;0.388;-4.435;0.0507;0.503;134.909
Angels;['David Archuleta'];29;False;Solo;1;79;2008-11-07;248960;4;1;4;0.0727;0.439;0.548;0.0;0.0921;-6.694;0.0291;0.298;76.042
Country Man;['Luke Bryan'];48;False;Solo;1;79;2007-01-01;190227;4;1;4;0.031;0.739;0.836;0.0;0.494;-4.433;0.0307;0.858;120.001
The Day That Never Comes;['Metallica'];61;False;Solo;1;77;2008-01-01;476267;4;0;4;0.000126;0.333;0.977;0.096;0.108;-2.236;0.0616;0.545;126.143
Something in Your Mouth;['Nickelback'];60;False;Solo;1;74;2008-10-28;219253;0;1;4;0.00137;0.663;0.977;1.77e-05;0.173;-3.024;0.0575;0.746;129.975
Shake It;['Metro Station'];67;False;Solo;1;77;2007-09-18;179947;4;1;4;0.00221;0.618;0.955;3.09e-06;0.486;-3.836;0.0798;0.79;150.034
Lloro Por Ti;['Enrique Iglesias'];50;False;Solo;1;79;2008-07-17;247478;10;1;4;0.211;0.706;0.759;8.42e-06;0.107;-6.921;0.0408;0.355;79.989
Superwoman;['Alicia Keys'];53;False;Solo;1;79;2007-11-09;274107;0;1;4;0.267;0.408;0.494;0.00285;0.11;-8.291;0.0476;0.136;161.698
All I Ever Wanted;['Chuck Wicks'];34;False;Solo;1;77;2008-01-01;207333;11;1;4;0.0268;0.538;0.773;0.0;0.0829;-4.659;0.0281;0.611;94.053
Johnny & June;['Heidi Newfield'];53;False;Solo;1;79;2008-08-05;218453;5;1;4;0.458;0.592;0.515;1.28e-06;0.116;-6.486;0.0299;0.269;141.949
Cry for You;['September'];60;False;Solo;1;76;2007-01-01;209800;9;1;4;0.00133;0.767;0.881;0.000139;0.0551;-3.988;0.0301;0.961;130.018
You Are the Best Thing;['Ray LaMontagne'];67;False;Solo;1;52;2008-10-13;231840;10;1;4;0.0304;0.579;0.727;1.99e-05;0.172;-4.872;0.0332;0.885;170.593
Be OK;['Ingrid Michaelson'];57;False;Solo;1;67;2008-01-01;147680;4;1;4;0.13;0.821;0.773;0.0;0.116;-6.741;0.0464;0.954;133.053
What A Catch, Donnie;['Fall Out Boy'];47;False;Solo;1;75;2008-01-01;290800;5;1;4;0.0516;0.481;0.69;1.89e-06;0.173;-4.177;0.0363;0.459;128.003
Troubadour;['George Strait'];55;False;Solo;1;79;2008-01-01;176227;11;1;4;0.413;0.549;0.611;0.00079;0.272;-6.219;0.0272;0.369;136.035
I Still Miss You;['Keith Anderson'];54;False;Solo;1;60;2008-08-05;235907;3;1;4;0.14;0.505;0.763;0.0;0.0949;-5.386;0.0297;0.446;156.024
Magic;['Robin Thicke'];42;False;Solo;1;79;2008-01-01;233227;7;1;4;0.251;0.737;0.624;0.00295;0.101;-6.487;0.0398;0.651;107.96
Take A Bow;['Rihanna'];76;False;Solo;1;79;2008-06-02;229413;9;1;4;0.248;0.697;0.467;0.0;0.0941;-7.536;0.0715;0.572;82.081
I Kissed A Girl;['Katy Perry'];65;False;Solo;1;40;2008-06-17;179640;5;1;4;0.00223;0.699;0.76;0.0;0.132;-3.173;0.0677;0.696;129.996
Pocketful of Sunshine;['Natasha Bedingfield'];63;False;Solo;1;75;2008-01-01;203440;9;0;4;0.203;0.726;0.881;0.0;0.108;-3.892;0.0391;0.682;110.019
When I Grow Up;['The Pussycat Dolls'];68;False;Solo;1;79;2008-09-23;245680;11;0;4;0.00165;0.671;0.685;0.0;0.398;-5.762;0.05;0.368;118.449
Headfirst Slide Into Cooperstown On A Bad Bet;['Fall Out Boy'];41;False;Solo;1;75;2008-01-01;234493;2;0;4;0.00806;0.606;0.768;5.21e-06;0.378;-4.269;0.0326;0.541;120.054
The Shock Of The Lightning;['Oasis'];44;False;Solo;1;59;2008-10-06;299947;11;0;4;4.13e-05;0.336;0.956;0.598;0.374;-2.38;0.0889;0.0375;136.909
You Look Good In My Shirt;['Keith Urban'];48;False;Solo;1;79;2002-01-01;227733;7;1;4;0.0075;0.653;0.865;1.18e-06;0.0629;-6.395;0.0325;0.828;116.966
Burnin' Up;['Jonas Brothers'];71;False;Solo;1;79;2008-08-12;175093;2;1;4;0.0332;0.663;0.958;0.0;0.331;-3.403;0.075;0.883;113.989
The Time of My Life;['David Cook'];51;False;Solo;1;79;2008-11-14;216147;8;1;3;0.0541;0.414;0.578;0.0;0.124;-6.383;0.0287;0.281;154.96
All I Want To Do;['Sugarland'];54;False;Solo;1;79;2008-01-01;213360;9;1;4;0.245;0.705;0.71;1.69e-05;0.154;-4.894;0.0675;0.735;97.031
Should've Said No;['Taylor Swift'];50;False;Solo;1;79;2006-10-23;244080;4;0;4;0.00983;0.477;0.758;0.0;0.203;-3.889;0.0285;0.53;167.935
A Milli;['Lil Wayne'];73;True;Solo;1;79;2008-01-01;221840;6;1;4;0.0527;0.679;0.684;0.000895;0.177;-8.559;0.278;0.755;151.748
Ready For Whatever;['T.I.'];43;True;Solo;1;79;2008-09-08;312467;5;0;4;0.00844;0.602;0.71;0.0;0.285;-5.882;0.0966;0.292;75.096
Shut Up and Let Me Go;['The Ting Tings'];50;False;Solo;1;76;2007-01-01;171227;7;1;4;0.0109;0.852;0.927;0.00268;0.054;-4.497;0.0581;0.887;107.993
Holler Back;['The Lost Trailers'];42;False;Solo;1;79;2008-08-26;190813;2;1;4;0.259;0.442;0.921;0.0;0.163;-2.344;0.0635;0.601;178.124
That's What You Get;['Paramore'];62;False;Solo;1;3;2007-06-11;220480;8;1;3;9.43e-05;0.528;0.831;0.0;0.141;-3.607;0.0429;0.632;131.094
Thunder;['Boys Like Girls'];41;False;Solo;1;57;2006-08-22;236680;2;1;4;0.223;0.508;0.821;0.0;0.316;-5.279;0.0395;0.463;75.057
Good Time;['Alan Jackson'];57;False;Solo;1;78;2008-11-03;306773;9;1;4;0.0355;0.652;0.767;6.92e-06;0.397;-10.445;0.0372;0.73;132.017
Get Back;['Demi Lovato'];48;False;Solo;1;76;2008-01-01;200213;0;1;4;0.00597;0.554;0.849;0.0;0.0431;-3.618;0.106;0.74;75.973
Heaven Sent;['Keyshia Cole'];43;False;Solo;1;60;2007-01-01;231653;2;0;4;0.078;0.579;0.742;0.0;0.07;-3.616;0.0474;0.401;78.478
All Summer Long;['Hit Co. Masters'];0;False;Solo;1;79;2012-03-26;296333;7;1;4;0.0103;0.607;0.889;0.0;0.0642;-4.317;0.0325;0.863;102.997
Corona And Lime;['Shwayze', 'Cisco Adler'];55;True;Collaboration;2;62;2008-01-01;236000;7;1;4;0.168;0.863;0.755;1.27e-06;0.147;-4.847;0.0904;0.883;100.005
7 Things;['Miley Cyrus'];55;False;Solo;1;67;2008-01-01;213453;1;0;4;0.0244;0.591;0.904;0.0;0.0786;-4.478;0.0359;0.542;107.027
Free Fallin';['Piano Tribute Players'];15;False;Solo;1;79;2013-05-14;223587;5;1;4;0.986;0.69;0.148;0.904;0.0985;-18.099;0.0624;0.266;84.487
It's Not My Time;['3 Doors Down'];55;False;Solo;1;74;2008-01-01;241960;0;1;4;0.00272;0.529;0.928;3.67e-06;0.119;-4.861;0.084;0.26;127.996
I Luv Your Girl;['The-Dream'];55;True;Solo;1;65;2007-01-01;267867;8;1;4;0.017;0.686;0.322;0.0;0.125;-9.829;0.0386;0.0396;89.958
Cyanide;['Metallica'];48;False;Solo;1;77;2008-01-01;399547;2;1;4;0.000122;0.312;0.982;0.000334;0.302;-2.547;0.0776;0.498;129.203
What Up, What's Haapnin'?;['T.I.'];41;True;Solo;1;79;2008-09-08;301293;1;1;4;0.0127;0.416;0.854;0.0;0.416;-4.34;0.0908;0.102;142.948
Mercy;['Duffy'];67;False;Solo;1;76;2008-01-01;219920;0;1;4;0.266;0.793;0.859;0.000356;0.133;-3.774;0.0332;0.964;129.912
Never Would Have Made It;['Marvin Sapp'];53;False;Solo;1;79;2007-07-03;415133;0;1;4;0.252;0.338;0.559;0.0;0.38;-7.053;0.118;0.276;168.489
No Air;['Jordin Sparks', 'Chris Brown'];41;False;Collaboration;2;77;2008-03-04;264547;11;1;4;0.0494;0.461;0.757;0.0;0.0603;-5.01;0.212;0.333;159.997
My Apocalypse;['Metallica'];49;False;Solo;1;77;2008-01-01;301027;0;1;4;0.000156;0.266;0.985;0.00295;0.127;-2.815;0.182;0.377;200.151
Take You Down;['Chris Brown'];60;False;Solo;1;79;2007-11-06;245933;11;0;4;0.107;0.387;0.64;0.0;0.319;-5.817;0.081;0.617;59.989
I'll Be Lovin' U Long Time;['Mariah Carey'];42;False;Solo;1;74;2008-01-01;181027;1;1;4;0.213;0.465;0.731;0.0;0.281;-5.197;0.125;0.467;178.702
Believe;['Staind'];44;True;Solo;1;24;2008-08-19;257307;10;0;4;0.000659;0.537;0.736;0.00281;0.15;-4.721;0.0284;0.227;113.933
Change;['Taylor Swift'];39;False;Solo;1;77;2008-11-11;281053;5;1;4;0.00471;0.548;0.756;0.0;0.117;-4.175;0.036;0.224;96.038
Dreamer;['Chris Brown'];24;False;Solo;1;79;2008-08-07;213080;0;1;4;0.0687;0.374;0.826;0.0;0.317;-5.175;0.0482;0.342;89.785
Handlebars;['Flobots'];59;False;Solo;1;70;2008-01-01;206813;5;1;4;0.0222;0.704;0.57;0.0;0.101;-7.136;0.0989;0.524;141.888
Home;['Blake Shelton'];53;False;Solo;1;77;2015-10-23;230453;7;1;4;0.479;0.38;0.443;3.03e-06;0.11;-6.972;0.0268;0.281;63.122
Put a Girl in It;['Brooks & Dunn'];41;False;Solo;1;79;2007-10-02;207880;4;1;4;0.0328;0.589;0.953;0.00102;0.062;-3.317;0.0619;0.772;119.967
Teenage Love Affair;['Alicia Keys'];50;False;Solo;1;79;2007-11-09;190200;11;1;4;0.632;0.636;0.826;0.0;0.197;-4.668;0.162;0.679;87.665
BB Good;['Jonas Brothers'];47;False;Solo;1;79;2008-08-12;176240;4;1;4;0.032;0.646;0.893;7.49e-05;0.0593;-5.156;0.0418;0.853;135.025
Last Name;['Carrie Underwood'];52;False;Solo;1;79;2007-10-22;241053;3;1;4;0.194;0.395;0.869;0.0;0.0874;-3.154;0.109;0.688;159.833
Warrior;['Nelly'];15;True;Solo;1;63;2008-09-16;164787;0;1;4;0.217;0.728;0.638;0.0;0.0624;-6.34;0.336;0.815;88.154
Get Silly;['V.I.C.'];47;False;Solo;1;78;2008-01-01;227120;1;1;4;0.0769;0.846;0.814;0.0;0.0588;-4.945;0.353;0.671;75.01
Breakout;['Miley Cyrus'];35;False;Solo;1;67;2008-01-01;206160;4;1;4;0.000131;0.445;0.839;9.39e-06;0.231;-3.742;0.0504;0.794;160.073
A Little Bit Longer;['Jonas Brothers'];53;False;Solo;1;79;2008-08-12;205013;0;1;4;0.0308;0.304;0.612;0.0;0.19;-4.978;0.0337;0.279;156.286
Damaged;['Danity Kane'];56;False;Solo;1;78;2008-03-17;244267;8;0;4;0.0912;0.774;0.653;0.0;0.151;-5.158;0.05;0.818;120.01
Love Song;['Sara Bareilles'];75;False;Solo;1;79;2007-07-03;258827;2;0;4;0.0208;0.583;0.786;0.0;0.188;-3.142;0.0301;0.573;123.052
In Love With a Girl;['Gavin DeGraw'];49;False;Solo;1;55;2008-05-02;206000;3;1;4;0.0193;0.439;0.906;0.0;0.373;-4.8;0.0439;0.687;161.905
What If It All Goes Right;['Melissa Lawson'];13;False;Solo;1;78;2008-08-04;194107;4;1;4;0.323;0.632;0.8;8.36e-05;0.217;-3.796;0.0294;0.265;99.985
Summertime;['New Kids On The Block'];32;False;Solo;1;75;2008-01-01;202413;1;0;4;0.0165;0.637;0.782;0.0;0.0742;-7.274;0.117;0.708;83.978
Come on Over;['Jessica Simpson'];26;False;Solo;1;79;2008-09-09;171413;11;1;4;0.214;0.675;0.859;0.0;0.117;-2.57;0.0318;0.556;110.037
Pork And Beans;['Weezer'];45;False;Solo;1;63;2008-06-03;189400;6;1;4;0.0108;0.599;0.626;8.8e-06;0.158;-6.622;0.0339;0.708;119.837
Learning How To Bend;['Gary Allan'];36;False;Solo;1;77;2007-01-01;205800;2;1;4;0.0465;0.511;0.739;0.000169;0.523;-4.453;0.0319;0.343;98.973
Realize;['Colbie Caillat'];58;False;Solo;1;77;2007-01-01;244107;1;1;4;0.117;0.695;0.599;0.0;0.118;-6.389;0.0317;0.187;123.948
Back When I Knew It All;['Montgomery Gentry'];38;False;Solo;1;78;2008-06-06;237480;2;1;4;0.00275;0.616;0.817;4.36e-05;0.429;-5.544;0.0335;0.474;124.074
Better As A Memory;['Kenny Chesney'];40;False;Solo;1;79;2007-09-11;252707;2;1;4;0.433;0.576;0.302;3.3e-05;0.133;-11.845;0.033;0.145;70.932
I'm Still a Guy;['Brad Paisley'];50;False;Solo;1;79;2010-11-02;248787;2;1;3;0.104;0.494;0.599;0.0;0.0882;-6.836;0.0316;0.457;163.729
Moving Mountains;['Usher'];52;False;Solo;1;79;2008-05-27;298053;6;1;4;0.0856;0.72;0.734;0.0;0.303;-4.515;0.0316;0.37;115.999
Pushin' Me Away;['Jonas Brothers'];48;False;Solo;1;79;2008-08-12;183120;7;1;4;0.0179;0.469;0.894;0.0;0.2;-6.072;0.0693;0.452;161.959
We Weren't Crazy;['Ameritz Tribute Club'];0;False;Solo;1;79;2012-04-04;225915;0;1;4;0.405;0.55;0.519;0.0;0.121;-7.441;0.0385;0.551;163.897
Say;['John Mayer'];60;False;Solo;1;77;2006-10-13;230213;10;1;4;0.541;0.485;0.723;1.12e-06;0.075;-6.565;0.0317;0.541;167.845
All Around Me;['Flyleaf'];49;False;Solo;1;72;2005-01-01;198467;9;1;4;0.0257;0.472;0.88;0.0;0.0506;-4.925;0.0519;0.5;146.929
Play My Music;['String Tribute Players'];0;False;Solo;1;79;2009-06-16;185133;2;1;4;0.742;0.194;0.335;0.328;0.249;-9.547;0.0437;0.535;175.831
Stop And Stare;['OneRepublic'];58;False;Solo;1;75;2008-01-01;223853;4;1;4;0.0732;0.495;0.86;0.0;0.0841;-4.281;0.0335;0.23;92.488
Violet Hill;['Coldplay'];60;False;Solo;1;66;2008-05-26;222653;1;0;4;0.0603;0.345;0.581;0.00127;0.115;-7.875;0.0369;0.108;76.022
Trying To Stop Your Leaving;['Dierks Bentley'];12;False;Solo;1;77;2006-01-01;219907;7;1;4;0.00842;0.621;0.569;6e-05;0.0967;-5.551;0.0297;0.394;111.899
Inside the Fire;['Disturbed'];63;False;Solo;1;78;2008-04-29;231573;7;1;4;0.000233;0.463;0.962;0.109;0.0906;-6.43;0.0704;0.66;94.003
That Song In My Head;['Julianne Hough'];34;False;Solo;1;79;2008-01-01;193493;0;1;4;0.0753;0.486;0.858;0.0;0.0726;-2.468;0.0951;0.74;185.947
Just Got Started Lovin' You;['James Otto'];18;False;Solo;1;77;2017-03-23;234640;7;1;4;0.159;0.705;0.606;0.00149;0.242;-7.047;0.0243;0.876;98.001
Bye Bye;['Mariah Carey'];55;False;Solo;1;75;2008-01-01;266827;10;1;4;0.304;0.782;0.603;0.0;0.35;-4.911;0.0615;0.851;136.0
I Saw God Today;['George Strait'];53;False;Solo;1;79;2008-01-01;203200;3;1;4;0.655;0.589;0.578;0.0;0.193;-6.823;0.0312;0.377;148.216
Every Day;['Midday Sun'];0;False;Solo;1;78;2012-10-13;229864;8;1;3;0.479;0.417;0.508;0.0;0.225;-6.102;0.0317;0.197;168.902
We Rock;['The Hit Co., The Tribute Co.'];0;False;Solo;1;79;2006-07-19;195000;1;1;4;0.00221;0.684;0.634;0.0;0.079;-6.502;0.0637;0.846;144.02
Rise Above This;['Seether'];51;False;Solo;1;77;2007-01-01;203893;1;1;4;0.011;0.532;0.829;2.05e-06;0.0802;-3.099;0.0327;0.264;120.009
The Way That I Love You;['Ashanti'];46;False;Solo;1;64;2008-01-01;267680;3;0;4;0.0263;0.561;0.897;0.000551;0.0622;-4.011;0.111;0.527;79.687
Touch My Body;['Mariah Carey'];64;False;Solo;1;75;2008-01-01;204733;4;0;4;0.129;0.716;0.666;0.0;0.25;-7.719;0.0539;0.864;78.498
Picture To Burn;['Taylor Swift'];56;False;Solo;1;79;2006-10-23;175280;7;1;4;0.202;0.662;0.864;0.0;0.0997;-2.08;0.0322;0.791;105.607
Last Time;['Trey Songz'];42;False;Solo;1;78;2007-10-01;261707;2;1;4;0.209;0.629;0.624;0.0;0.215;-7.957;0.0915;0.66;119.964
Love Don't Live Here;['Lady Antebellum'];46;False;Solo;1;78;2008-01-01;230400;1;1;4;0.0625;0.653;0.871;3.52e-06;0.144;-3.83;0.0315;0.62;139.937
I Will Possess Your Heart;['Death Cab for Cutie'];55;False;Solo;1;78;2008-04-29;505773;9;0;4;0.423;0.605;0.619;0.313;0.0732;-8.971;0.0261;0.578;133.074
Break the Ice;['Britney Spears'];57;False;Solo;1;79;2007-10-25;196053;5;0;4;0.689;0.712;0.911;8.02e-06;0.107;-3.866;0.0445;0.85;117.533
Don't Stop The Music;['Rihanna'];75;False;Solo;1;79;2008-06-02;267080;6;0;4;0.0336;0.835;0.669;6.92e-05;0.0535;-5.582;0.0643;0.542;122.668
With You;['Chris Brown'];71;False;Solo;1;79;2007-11-06;252120;3;1;4;0.134;0.662;0.693;0.0;0.145;-4.298;0.0698;0.655;86.009
You're Gonna Miss This;['Trace Adkins'];58;False;Solo;1;79;2007-01-01;224960;8;1;4;0.0237;0.5;0.665;6.41e-05;0.0994;-7.157;0.0355;0.32;154.997
3 Peat;['Lil Wayne'];55;True;Solo;1;79;2008-01-01;199427;6;0;4;0.00114;0.616;0.632;0.0;0.0844;-7.562;0.386;0.47;79.811
Love Is a Beautiful Thing;['Ameritz Tribute Club'];0;False;Solo;1;79;2013-12-17;238342;0;1;4;0.559;0.564;0.645;0.0;0.125;-5.512;0.0378;0.663;162.513
She's a Hottie;['Union Of Sound'];0;False;Solo;1;79;2012-07-20;187222;0;1;4;0.126;0.635;0.722;0.0;0.0624;-5.287;0.0313;0.7;95.034
New Soul;['Yael Naim'];66;False;Solo;1;79;2007-10-22;225107;0;1;4;0.733;0.769;0.371;3.73e-05;0.106;-8.522;0.0326;0.653;100.001
See You Again;"[""Kids Sing'n""]";1;False;Solo;1;79;2008-01-28;187987;7;1;4;0.00394;0.61;0.948;0.0;0.173;-4.996;0.14;0.442;139.081
Feels Like Tonight;['Daughtry'];48;False;Solo;1;75;2006-11-21;238701;6;1;4;0.000822;0.483;0.907;0.0;0.117;-3.166;0.045;0.352;130.984
Indestructible;['Disturbed'];68;False;Solo;1;78;2008-04-29;278027;8;1;4;0.000209;0.429;0.966;0.124;0.371;-4.605;0.0733;0.525;179.956
Nine in the Afternoon;['Panic! At The Disco'];54;False;Solo;1;74;2008-03-24;192893;10;1;4;0.0201;0.249;0.804;0.0;0.262;-3.233;0.0502;0.389;155.066
No One;['Alicia Keys'];78;False;Solo;1;79;2007-11-09;253813;1;0;4;0.0209;0.644;0.548;8.68e-06;0.134;-5.416;0.0286;0.166;90.042
Our Song;['Taylor Swift'];61;False;Solo;1;79;2006-10-23;203440;2;1;4;0.113;0.667;0.659;0.0;0.325;-4.932;0.0298;0.575;89.128
Whatever It Takes;['Lifehouse'];44;False;Solo;1;75;2007-01-01;207240;0;1;4;0.00653;0.445;0.881;0.0;0.188;-4.171;0.0296;0.533;150.09
What Kinda Gone;['Chris Cagle'];65;False;Solo;1;79;2008-01-01;181613;5;1;4;0.257;0.494;0.861;0.0;0.103;-5.236;0.0365;0.668;172.052
Psycho;['Puddle Of Mudd'];61;False;Solo;1;77;2007-01-01;210653;1;1;4;0.00838;0.58;0.911;0.0;0.241;-3.467;0.0634;0.433;126.046
Sorry;['Buckcherry'];56;False;Solo;1;79;2006-04-11;228387;2;1;4;0.0315;0.54;0.773;0.0;0.176;-3.627;0.0288;0.381;130.952
Bubbly;['Colbie Caillat'];71;False;Solo;1;77;2007-01-01;196227;9;1;4;0.594;0.688;0.477;0.0;0.115;-6.681;0.036;0.257;127.866
Paralyzer;['Finger Eleven'];67;False;Solo;1;79;2007-01-01;208107;4;0;4;0.169;0.645;0.941;0.0;0.251;-3.425;0.0448;0.881;106.015
Hallelujah;['Kate Voegele'];38;False;Solo;1;71;2007-01-01;293613;2;0;3;0.938;0.593;0.216;0.0;0.117;-7.483;0.0283;0.369;107.909
All-American Girl;['Carrie Underwood'];58;False;Solo;1;79;2007-10-22;212173;9;1;4;0.0466;0.624;0.805;0.0;0.328;-2.632;0.029;0.77;123.991
No Matter What;['T.I.'];45;True;Solo;1;79;2008-09-08;315680;11;1;4;0.00332;0.498;0.824;0.0;0.0757;-5.091;0.247;0.332;145.639
Small Town Southern Man;['Alan Jackson'];54;False;Solo;1;78;2008-11-03;280267;3;1;4;0.12;0.683;0.438;8.49e-06;0.269;-12.433;0.0264;0.568;132.951
When You Look Me In The Eyes;['Jonas Brothers'];65;False;Solo;1;79;2007-01-01;248500;2;1;4;0.0242;0.4;0.766;0.0;0.305;-3.717;0.0328;0.508;135.938
Stronger Woman;['Jewel'];16;False;Solo;1;38;2008-01-01;242707;2;1;4;0.173;0.441;0.804;1.74e-06;0.27;-4.113;0.0453;0.561;170.031
Falsetto;['The-Dream'];54;True;Solo;1;65;2007-01-01;271173;0;1;4;0.152;0.728;0.557;2.27e-05;0.113;-4.467;0.0317;0.512;131.018
Give It 2 Me;['Madonna'];54;False;Solo;1;77;2008-04-19;287907;8;0;4;0.0933;0.837;0.954;0.000405;0.143;-3.512;0.0414;0.972;127.019
Dey Know;['Shawty Lo'];41;True;Solo;1;78;2017-04-04;195827;8;1;3;0.0819;0.443;0.734;0.0;0.532;-5.406;0.402;0.704;111.495
Laughed Until We Cried;['Jason Aldean'];28;False;Solo;1;77;2007-01-01;202520;7;1;4;0.405;0.546;0.487;0.0;0.0743;-5.38;0.0289;0.274;144.893
Dreams Collide;['Colbie Caillat'];24;False;Solo;1;77;2007-01-01;242240;2;1;4;0.172;0.531;0.472;2.02e-05;0.134;-9.66;0.0269;0.0524;135.917
Tattoo;['Jordin Sparks'];63;False;Solo;1;79;2007-11-20;233467;2;1;4;0.431;0.566;0.766;0.0;0.101;-5.036;0.0399;0.547;168.005
I Remember;['Keyshia Cole'];43;False;Solo;1;60;2007-01-01;260040;5;0;4;0.211;0.42;0.741;0.0;0.149;-4.452;0.056;0.333;128.919
Won't Go Home Without You;['Maroon 5'];66;False;Solo;1;76;2007-01-01;231173;3;1;4;0.0149;0.737;0.615;0.0;0.102;-3.76;0.0317;0.41;110.023
I Like The Way She Do It;['G-Unit', 'Young Buck'];44;True;Collaboration;2;77;2008-01-01;232600;7;1;5;0.00773;0.671;0.813;0.0;0.264;-5.323;0.303;0.323;124.664
Like You'll Never See Me Again;['Alicia Keys'];54;False;Solo;1;79;2007-11-09;315360;7;1;4;0.174;0.562;0.658;0.000285;0.102;-8.072;0.0314;0.268;127.81
Take You There;['Sean Kingston'];59;False;Solo;1;79;2008-03-11;236693;5;0;4;0.0182;0.752;0.921;0.0;0.256;-4.321;0.0696;0.634;115.033
